artifact,match_status,grid_change_kind,xi,match_key,metric,candidate_value,reference_value,abs_diff,rel_diff,exception_kind
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|13.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|15.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|17.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|19.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|21.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|23.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|25.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|27.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|29.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|31.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|33.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|35.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|37.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|39.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|41.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|43.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|45.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|47.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|49.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|51.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|53.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|55.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|57.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|59.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|61.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|63.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|65.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|67.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|69.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|71.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|73.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|75.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|79.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|81.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|83.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|85.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|87.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|89.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|91.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|93.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|95.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|97.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|99.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|101.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|103.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|105.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|107.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|109.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|111.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|112.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|113.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|114.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|115.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|116.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|117.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|118.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|119.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|119.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|120.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|120.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2125,0.2125|121.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|1.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|3.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|5.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|7.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|9.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|11.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|13.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|15.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|17.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|21.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|23.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|25.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|27.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|29.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|31.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|33.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|35.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|37.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|39.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|41.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|45.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|47.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|49.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|51.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|53.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|55.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|57.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|59.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|61.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|63.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|65.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|67.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|69.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|71.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|73.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|75.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|79.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|81.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|83.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|85.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|87.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|89.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|91.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|93.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|95.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|97.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|99.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|101.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|103.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|105.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|107.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|109.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|110.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|111.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|112.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|113.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|114.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|115.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|116.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|117.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|118.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|119.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|119.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|120.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|120.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.21875,0.21875|121.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|1.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|3.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|5.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|7.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|9.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|11.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|13.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|15.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|19.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|21.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|23.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|25.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|27.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|29.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|31.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|33.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|35.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|37.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|39.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|41.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|43.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|45.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|47.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|49.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|51.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|53.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|55.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|57.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|59.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|61.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|63.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|65.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|67.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|69.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|71.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|73.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|75.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|77.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|81.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|83.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|85.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|87.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|89.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|91.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|93.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|95.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|97.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|99.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|101.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|103.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|107.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|109.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|110.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|111.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|112.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|113.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|114.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|115.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|116.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|117.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|118.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|119.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|119.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|120.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|120.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.23125,0.23125|121.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|3.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|5.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|7.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|9.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|11.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|13.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|15.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|19.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|21.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|23.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|25.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|27.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|29.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|31.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|33.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|35.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|37.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|39.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|41.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|43.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|45.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|47.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|49.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|51.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|53.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|55.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|57.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|59.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|61.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|63.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|65.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|67.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|69.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|71.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|73.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|75.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|77.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|79.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|81.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|83.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|85.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|87.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|89.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|91.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|93.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|95.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|97.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|99.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|101.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|103.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|105.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|107.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|109.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|110.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|111.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|112.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|113.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|114.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|115.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|116.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|117.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|118.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|118.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|119.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|119.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|120.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|120.5,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.2375,0.2375|121.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|3.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|5.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|7.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|9.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|11.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|13.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|17.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|19.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|21.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|23.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|25.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|27.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|29.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|31.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|33.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|35.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|37.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|39.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|41.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|43.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|45.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|47.0,,,,,,adaptive_xi_added
spinodals,adaptive_xi_added,new_xi,0.24375,0.24375|49.0,,,,,,adaptive_xi_added
