# tr_p_max_fm: 8.0
# sigma_grid_n: 128
# provenance.equilibrium_backend: models.solve_constraint(FixedMu) with phase-aware xi/T continuity and legacy fallback
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# tau_p_nodes: 28
# tau_interpolation_mode: linear
# gc_every_n: 5
# tau_threshold_subtraction: true
# tau_asym_extra_points: 10
# note.tau_threshold_hint: for near-threshold sharp channels, linear+threshold_subtraction often more robust than pchip
# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tau_asym_window: 0.6
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# git_commit: f196bce86483267108100538d0befbf4ca99803a
# tau_n_sigma_points: 6
# y_label.zeta_over_s_over_eta_over_s: (ζ/s)/(η/s)
# provenance.integration_mode: finite_15
# tau_asym_fit_min_points: 8
# y_label.sigma_over_T_over_eta_over_s: (σ/T)/(η/s)
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# tau_angle_nodes: 8
# y_label.sigma_over_T: σ/T
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s
150.0,0.0,0.0,-0.5,0.7601596076519094,0.0,true,-1,1.025462235269111e-15,legacy,phase_aware_default_hadron+legacy_fallback,unknown,hadron,crossover_possible,0.0,0.08471381951649712,0.08471381951649713,1.8198159052102565,1.8198159052102572,2.757745831640393,-1.734723475976807e-18,-1.0842021724855044e-17,-21.629331622984513,21.629331622984513,-21.338240486055557,0.3829342338092919,-4268.050697233765,4268.050697233765,-4210.610562162371,-258.2380713360924,0.013608417798417474,0.01360841779841747,0.005855324974629556,0.013608417798417476,0.013608417798417472,0.005855324974629558,68.00844747673821,68.00844747673821,84.26916248882506,68.00844747673814,68.00844747673814,84.26916248882506,0.014704055703404236,0.014704055703404236,0.011866737136881004,0.014704055703404252,0.014704055703404252,0.011866737136881004,4.840576968365369,0.03518706429296883,4.990098558510091,12.640752748097373,13.031215592480168,0.04628904764048133,0.0036618901233906767,1.0308892082745282
150.0,0.0,0.0,-0.48,0.7601596076519094,0.0,true,0,4.0263899753294353e-16,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.08234152085186136,0.08234152085186136,1.8219023309799,1.8219023309799005,2.759030441041558,0.0,0.0,-21.628405618091453,21.628405618091453,-21.351308613156956,0.3645247684107231,-4267.867971484382,4267.867971484382,-4213.189256222774,-258.268889088657,0.012957096163358973,0.01295709616335897,0.005576825462793341,0.012957096163358973,0.01295709616335897,0.005576825462793341,71.16937543500646,71.16937543500646,87.98045822236676,71.16937543500636,71.16937543500636,87.98045822236676,0.014050987435083274,0.014050987435083274,0.011366160397488993,0.014050987435083293,0.014050987435083293,0.011366160397488993,4.655078925689907,0.03441960587105782,4.72571020194709,12.770267836628493,12.96403046232091,0.04527944595395968,0.0035456927398254167,1.0151729492420398
150.0,0.0,0.0,-0.46,0.7601596076519094,0.0,true,0,7.314693518357956e-16,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.08014258272618881,0.08014258272618881,1.8238011271310701,1.823801127131071,2.7602005526494904,0.0,0.0,-21.627555127566577,21.627555127566577,-21.363207477350922,0.34775282395260154,-4267.700146757249,4267.700146757249,-4215.537223164359,-258.2968834993152,0.012363856066505663,0.012363856066505653,0.005322864253663614,0.012363856066505663,0.012363856066505653,0.005322864253663614,74.33659694822447,74.33659694822447,91.69824025443823,74.33659694822433,74.33659694822433,91.69824025443823,0.013452324172123473,0.013452324172123473,0.010905334684997945,0.013452324172123498,0.013452324172123498,0.010905334684997945,4.485611121870345,0.033710263501083707,4.485791940490663,12.898848874572277,12.899368837626099,0.044346296701047866,0.0034380042073729918,1.0000403108105909
150.0,0.0,0.0,-0.44,0.7601596076519094,0.0,true,0,2.209943072709251e-15,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.07809754930862702,0.07809754930862702,1.8255362250158016,1.8255362250158025,2.7612706333989387,0.0,0.0,-21.626771395074005,21.626771395074005,-21.374084853105444,0.3324124820958295,-4267.545495191049,4267.545495191049,-4217.683622876675,-258.3224184635289,0.011821357518589693,0.011821357518589686,0.005090382497924471,0.011821357518589693,0.011821357518589686,0.005090382497924471,77.50946825454109,77.50946825454109,95.41643962083431,77.50946825454122,77.50946825454122,95.41643962083431,0.012901649598678707,0.012901649598678707,0.010480374283234612,0.012901649598678684,0.012901649598678684,0.010480374283234612,4.330262095060785,0.03305245483415333,4.267374719616521,13.026773446529111,12.83758868713691,0.04348094071487239,0.0033378135340534055,0.9854772357737895
150.0,0.0,0.0,-0.42,0.7601596076519094,0.0,true,0,1.077435061171465e-15,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.07618983441921592,0.07618983441921592,1.8271276801370386,1.827127680137037,2.7622528296433626,0.0,0.0,-21.62604695602793,21.62604695602793,-21.384064834067296,0.31833067624851197,-4267.402543821603,4267.402543821603,-4219.652942384327,-258.3457985612576,0.011323438239580565,0.011323438239580583,0.004876805185744459,0.011323438239580565,0.011323438239580583,0.004876805185744459,80.6880678388432,80.6880678388432,99.1199827410574,80.68806783884325,80.68806783884325,99.1199827410574,0.012393406197274196,0.012393406197274196,0.010088783031897974,0.012393406197274187,0.012393406197274187,0.010088783031897974,4.187349080478174,0.032440568787007275,4.067883440175535,13.154085964398938,12.778798097987424,0.042675996541324236,0.0032443148582748577,0.9714698636281368
150.0,0.0,0.0,-0.4,0.7601596076519094,0.0,true,0,1.7758239757533908e-15,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.07440520563602104,0.07440520563602104,1.8285924229369268,1.8285924229369268,2.7631574123470757,0.0,0.0,-21.62537540918216,21.62537540918216,-21.393252371695926,0.3053609204562301,-4267.27002951033,4267.27002951033,-4221.465891441895,-258.36728059747463,0.010864887566990186,0.010864887566990186,0.004679949575458655,0.010864887566990186,0.010864887566990186,0.004679949575458655,83.87222011640057,83.87222011640057,102.82349106280759,83.8722201164005,83.8722201164005,102.82349106280759,0.011922898888477827,0.011922898888477827,0.009725404084842546,0.011922898888477838,0.011922898888477838,0.009725404084842546,4.0556713957235235,0.03187039090984104,3.885330080884452,13.281566579194461,12.72373057783394,0.0419259200160436,0.0031566999093104306,0.9579992316392579
150.0,0.0,0.0,-0.38,0.7601596076519094,0.0,true,0,1.2022830851378611e-9,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.07273137618871511,0.07273137618871511,1.8299448422036066,1.8299448422036066,2.763993123978168,0.0,0.0,-21.624751234875948,21.624751234875948,-21.40173681218148,0.2933784174396604,-4267.1468630792415,4267.1468630792415,-4223.1401004632935,-258.3870825618453,0.010441270354035505,0.010441270354035505,0.0044979535887657756,0.010441270354035505,0.010441270354035505,0.0044979535887657756,87.06268296637423,87.06268296637423,106.52669960969665,87.06268296637414,87.06268296637414,106.52669960969665,0.011485977297371193,0.011485977297371193,0.00938731795562898,0.011485977297371204,0.011485977297371204,0.00938731795562898,3.9340868105850033,0.03133818063989816,3.717901898113849,13.409598582329707,12.6727178180328,0.04122579037933896,0.003074349327179981,0.9450482607832928
150.0,0.0,0.0,-0.36,0.7601596076519094,0.0,true,0,9.647072119587021e-10,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.07115768103501104,0.07115768103501104,1.8311972419869251,1.8311972419869247,2.7647674508595075,0.0,0.0,-21.62416964919891,21.62416964919891,-21.40959467396009,0.28227621288854493,-4267.032100533748,4267.032100533748,-4224.690668600467,-258.40539063679915,0.010048788710235231,0.010048788710235235,0.004329219395745253,0.010048788710235231,0.010048788710235235,0.004329219395745253,90.25728488797098,90.25728488797098,110.21840438949977,90.25728488797105,90.25728488797105,110.21840438949977,0.01107943808902759,0.01107943808902759,0.009072894908423003,0.011079438089027581,0.011079438089027581,0.009072894908423003,3.821417740947083,0.030839474729784114,3.5638563035479875,13.537866693910715,12.62542198323723,0.04056973617033603,0.002996759909638064,0.9326005543337268
150.0,0.0,0.0,-0.34,0.7601596076519094,0.0,true,0,7.796873269236615e-10,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.06967481293190626,0.06967481293190626,1.8323602052889458,1.8323602052889454,2.765486840475927,0.0,0.0,-21.623626486071863,21.623626486071863,-21.41689186403228,0.2719621247413741,-4266.9249197940235,4266.9249197940235,-4226.1306010828175,-258.42236477569486,0.00968417177986541,0.009684171779865415,0.004172368278368017,0.00968417177986541,0.009684171779865415,0.004172368278368017,93.41986337168792,93.41986337168792,113.90092569006703,93.41986337168791,93.41986337168791,113.90092569006703,0.010704361619769428,0.010704361619769428,0.00877955990209487,0.01070436161976943,0.01070436161976943,0.00877955990209487,3.7156786148870857,0.030360511584059523,3.420774536709288,13.662485606848962,12.578128443298189,0.03993965382854457,0.002923308025921941,0.9206325119195596
150.0,0.0,0.0,-0.32,0.7601596076519094,0.0,true,0,6.344440864003171e-10,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.06827461172571786,0.06827461172571786,1.8334428828110843,1.8334428828110845,2.766156874346677,0.0,0.0,-21.62311810121483,21.62311810121483,-21.42368544182104,0.2623562964754551,-4266.824601745304,4266.824601745304,-4227.471157273985,-258.4381431225646,0.009344587997768555,0.009344587997768553,0.004026204597906188,0.009344587997768555,0.009344587997768553,0.004026204597906188,96.64846953602665,96.64846953602665,117.61174447402216,96.64846953602644,96.64846953602644,117.61174447402216,0.010346775327127558,0.010346775327127558,0.008502552227859166,0.010346775327127581,0.010346775327127581,0.008502552227859166,3.6194399917562072,0.029928912489051846,3.290567383599967,13.79589527821691,12.542361009840745,0.03937187952080299,0.0028538836173227114,0.9091371568791596
