# tr_p_max_fm: 8.0
# sigma_grid_n: 128
# provenance.equilibrium_backend: models.solve_constraint(FixedMu) with phase-aware xi/T continuity and legacy fallback
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# tau_p_nodes: 28
# tau_interpolation_mode: hybrid_threshold
# gc_every_n: 5
# tau_threshold_subtraction: true
# tau_asym_extra_points: 10
# note.tau_threshold_hint: for near-threshold sharp channels, linear+threshold_subtraction often more robust than pchip
# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tau_asym_window: 0.6
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# git_commit: f196bce86483267108100538d0befbf4ca99803a
# tau_n_sigma_points: 6
# y_label.zeta_over_s_over_eta_over_s: (ζ/s)/(η/s)
# provenance.integration_mode: finite_15
# tau_asym_fit_min_points: 8
# y_label.sigma_over_T_over_eta_over_s: (σ/T)/(η/s)
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# tau_angle_nodes: 8
# y_label.sigma_over_T: σ/T
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s
190.0,0.0,0.0,-0.5,0.9628688363590852,0.0,true,0,2.3241777224856653e-14,models,phase_aware_default_hadron,unknown,hadron,crossover_possible,0.0,0.6078405656248816,0.6078405656248816,0.2500409108521763,0.25004091085217617,2.0494817261477953,0.0,0.0,-22.69231525006585,22.69231525006585,-10.28177117907463,12.889132561314845,-4477.806046580365,4477.806046580365,-2028.8708599305444,-91.16303868561629,0.45760433100378606,0.45760433100378606,0.21861435579755317,0.45760433100378606,0.45760433100378606,0.21861435579755317,0.22919958807743182,0.22919958807743182,1.2938321283028191,0.22919958807743196,0.22919958807743196,1.2938321283028191,4.363009586483917,4.363009586483917,0.7728977957223456,4.363009586483915,4.363009586483915,0.7728977957223456,1.117153861402858,0.005956799425697875,0.43894526189500505,0.08667409199870119,0.0340554540661988,0.006186511808007451,0.07137671321783395,0.39291388327101395
190.0,0.0,0.0,-0.48,0.9628688363590852,0.0,true,0,6.825926318526457e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.6050363642782425,0.6050363642782425,0.27695481260078364,0.27695481260078325,2.060297501339637,0.0,0.0,-22.651501080982936,22.651501080982936,-10.492378666879496,12.628015317310474,-4469.752309837699,4469.752309837699,-2070.4293995487083,-91.26561039490564,0.4457563714487277,0.44575637144872776,0.2122607154961804,0.4457563714487277,0.44575637144872776,0.2122607154961804,0.28630682939157753,0.28630682939157753,1.3161504230750527,0.286306829391577,0.286306829391577,1.3161504230750527,3.4927563625536684,3.4927563625536684,0.7597915728079172,3.492756362553675,3.492756362553675,0.7597915728079172,1.176824022845551,0.006745157572711264,0.46091702147111435,0.09319152640180611,0.03649956148210318,0.007005271453396353,0.07517069119774163,0.39166180543852314
190.0,0.0,0.0,-0.46,0.9628688363590852,0.0,true,0,9.625936545070687e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.6022374862477085,0.6022374862477085,0.30794265872948057,0.3079426587294802,2.071271472829962,0.0,0.0,-22.613184571457346,22.613184571457346,-10.698552439198128,12.374096743344868,-4462.191428713546,4462.191428713546,-2111.113047478021,-91.37174127079544,0.4340877171560753,0.4340877171560753,0.2061972295877567,0.4340877171560753,0.4340877171560753,0.2061972295877567,0.3867187292891163,0.3867187292891163,1.1428096574346822,0.38671872928911577,0.38671872928911577,1.1428096574346822,2.5858587243453264,2.5858587243453264,0.8750363575372178,2.5858587243453304,2.5858587243453304,0.8750363575372178,1.2235896923589689,0.007980061009599842,0.48929437281259797,0.0988831522605518,0.03954182539228603,0.00828779653911638,0.08381404060904613,0.3998843532829075
190.0,0.0,0.0,-0.44,0.9628688363590852,0.0,true,0,8.57374762517096e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5994111591542127,0.5994111591542127,0.34371279537401206,0.3437127953740121,2.0826776333360892,0.0,0.0,-22.577183668781814,22.577183668781814,-10.902686214998678,12.1247017381185,-4455.087479296909,4455.087479296909,-2151.3941490543943,-91.48358077753822,0.4224417954782107,0.4224417954782107,0.20035788971653595,0.4224417954782107,0.4224417954782107,0.20035788971653595,0.5957765630882995,0.5957765630882995,0.5396238678964388,0.5957765630882927,0.5957765630882927,0.5396238678964388,1.6784816019219455,1.6784816019219455,1.8531426415554948,1.6784816019219646,1.6784816019219646,1.8531426415554948,1.2773029211414293,0.010413943470889385,0.5419093493493172,0.10534716224200003,0.04469465402564288,0.010815536942983671,0.10266566951408312,0.4242606357347509
190.0,0.0,0.0,-0.42,0.9628688363590852,0.0,true,0,1.8948750174354944e-13,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.596519809846027,0.596519809846027,0.38489004827744244,0.384890048277443,2.094825955745571,0.0,0.0,-22.54334639062931,22.54334639062931,-11.10733210643467,11.877021929007345,-4448.410471374121,4448.410471374121,-2191.776304862725,-91.60356760726924,0.41065676067801243,0.4106567606780123,0.19467772906942143,0.41065676067801243,0.4106567606780123,0.19467772906942143,0.6674117534348047,0.6674117534348047,0.46435150386617424,0.6674117534348017,0.6674117534348017,0.46435150386617424,1.4983254263257197,1.4983254263257197,2.153540995719913,1.4983254263257264,1.4983254263257264,2.153540995719913,1.2975986160241546,0.010959117700123961,0.5483008302948497,0.10925286016817222,0.04616484111692429,0.011381734755861336,0.10417791111684861,0.4225504123723905
190.0,0.0,0.0,-0.4,0.9628688363590852,0.0,true,0,9.868915177042895e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5935254109492986,0.5935254109492986,0.4317510959478572,0.431751095947857,2.108025062582764,0.0,0.0,-22.511546495217303,22.511546495217303,-11.314880219449481,11.628443930230409,-4442.135494035433,4442.135494035433,-2232.7311472916554,-91.73404181319827,0.39859198336651974,0.39859198336651974,0.18909844685464655,0.39859198336651974,0.39859198336651974,0.18909844685464655,0.9215158202105368,0.9215158202105368,0.9289363144661641,0.9215158202105348,0.9215158202105348,0.9289363144661641,1.0851685647366662,1.0851685647366662,1.0765000618741818,1.0851685647366687,1.0851685647366687,1.0765000618741818,1.799969880078003,0.014651362200339068,0.7529585655545789,0.15479026178202832,0.06475144654540718,0.015216363482840042,0.09830310581338338,0.4183173140219151
190.0,0.0,0.0,-0.38,0.9628688363590852,0.0,true,0,6.877673704498169e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5903998668588937,0.5903998668588937,0.48385002829035106,0.4838500282903506,2.122494117729764,0.0,0.0,-22.48167703059099,22.48167703059099,-11.526872179306219,11.37725559039629,-4436.241442774559,4436.241442774559,-2274.5628805992633,-91.87642364634888,0.3861788199188892,0.38617881991888925,0.18358075323262552,0.3861788199188892,0.38617881991888925,0.18358075323262552,1.0976261817676296,1.0976261817676296,1.501986606616017,1.0976261817676336,1.0976261817676336,1.501986606616017,0.9110569851655586,0.9110569851655586,0.6657848982109134,0.9110569851655552,0.9110569851655552,0.6657848982109134,2.1650932903784015,0.016905449142774955,0.9145609220778692,0.19030013637084753,0.08038502034267944,0.017557374903418684,0.09226149407062818,0.4224117852760183
190.0,0.0,0.0,-0.36,0.9628688363590852,0.0,true,0,3.1038608369831185e-13,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5871393993805812,0.5871393993805812,0.5397502100457168,0.5397502100457169,2.1382426482125543,0.0,0.0,-22.453640941143835,22.453640941143835,-11.743139498468771,11.123531096067968,-4430.709165901727,4430.709165901727,-2317.238257648813,-92.03017834186707,0.373477376281524,0.37347737628152394,0.17811950995726944,0.373477376281524,0.37347737628152394,0.17811950995726944,1.2174067183910815,1.2174067183910815,1.8132817730377115,1.2174067183910788,1.2174067183910788,1.8132817730377115,0.8214181710132131,0.8214181710132131,0.5514862691884581,0.8214181710132149,0.8214181710132149,0.5514862691884581,2.3182688349724905,0.017863115433502465,1.0075979834033864,0.2084112333530465,0.09058256543729715,0.01855197173173515,0.08901617937411414,0.4346337957889784
190.0,0.0,0.0,-0.34,0.9628688363590852,0.0,true,0,3.647117372232437e-12,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5837728330399167,0.5837728330399167,0.5972078633424803,0.5972078633424798,2.155004866214016,0.0,0.0,-22.427340489626058,22.427340489626058,-11.961445936086514,10.869491418077706,-4425.519377220568,4425.519377220568,-2360.3160077858033,-92.19236311821868,0.3606888812410273,0.3606888812410274,0.17274887951650578,0.3606888812410273,0.3606888812410274,0.17274887951650578,1.306816461070995,1.306816461070995,1.9660453785703094,1.3068164610709976,1.3068164610709976,1.9660453785703094,0.7652183989023639,0.7652183989023639,0.5086352588296772,0.7652183989023623,0.7652183989023623,0.5086352588296772,2.357842446527537,0.018125732306941502,1.0553064531042078,0.21692297788708562,0.09708885287393153,0.018824715914039433,0.08678064489709438,0.44757293035350526
190.0,0.0,0.0,-0.32,0.9628688363590852,0.0,true,0,1.2292532063726422e-11,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5803537012186522,0.5803537012186522,0.6538454365582215,0.6538454365582224,2.1723121588954584,0.0,0.0,-22.402670001258112,22.402670001258112,-12.178195635442753,10.618761330439735,-4420.651224245928,4420.651224245928,-2403.086571462378,-92.35842570424612,0.3480910951098391,0.3480910951098391,0.16752760867088692,0.3480910951098391,0.3480910951098391,0.16752760867088692,1.3944281069503641,1.3944281069503641,2.092267361399736,1.3944281069503623,1.3944281069503623,2.092267361399736,0.7171398762084734,0.7171398762084734,0.47795038934746636,0.7171398762084743,0.7171398762084743,0.47795038934746636,2.377075973726545,0.01825583702168953,1.0849425943742352,0.22385623894873882,0.10217223653611457,0.01895983786402381,0.08469649071681871,0.45641898128875086
