window_id,channel,exchange_channel,sigma_scope,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.01,1.0,9.437130566625697,-0.17675776732384918,-0.08763096809282678,,,25.692083797026537,,18.215508083394894,0.0,18.215508083394894,0.18297700931636793
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.01,2.0,10.437130566625697,-0.23022545150528217,-0.1445393241597144,,,13.532646710187873,,9.594552060727885,0.0,9.594552060727885,0.15699333150701572
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.0001,8.437230566625697,,,0.003737776893513368,0.0,,71576.96015193012,0.0,0.18005659186444745,0.18005659186444745,0.29679632149282714
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.0005,8.437630566625698,,,0.003737924994619022,0.0,,71571.2883329673,0.0,0.18004232402756326,0.18004232402756326,0.2967041710368261
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.001,8.438130566625697,,,0.0037381101350552636,0.0,,71564.19896913075,0.0,0.18002449026250544,0.18002449026250544,0.29658890455701004
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.005,8.442130566625698,,,0.0037395918130233787,0.0,,71507.50075396,0.0,0.17988186214073595,0.17988186214073595,0.2956708535432529
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.01,8.447130566625697,,,0.0037414452929961524,0.0,,71436.6698952154,0.0,0.1797036824164599,0.1797036824164599,0.2945332783993456
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.02,8.457130566625697,,,0.003745156853566573,0.0,,71295.14837496838,0.0,0.17934767564337187,0.17934767564337187,0.2922907995811319
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.05,8.487130566625698,,,0.003756328233716969,0.0,,70871.7131447254,0.0,0.1782824962298977,0.1782824962298977,0.28581423257609434
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.1,8.537130566625697,,,0.0037750688516624744,0.0,,70169.80120492747,0.0,0.17651679017866664,0.17651679017866664,0.27579204911068395
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.2,8.637130566625697,,,0.0038130013615021315,0.0,,68780.61889143677,0.0,0.17302220990710207,0.17302220990710207,0.25823439012630833
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.5,8.937130566625697,,,0.00393031677100052,0.0,,64735.855387379954,0.0,0.16284733897248418,0.16284733897248418,0.219796634936165
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,1.0,9.437130566625697,,,0.004137022458785713,0.0,,58428.43351059601,0.0,0.14698060079061226,0.14698060079061226,0.18297700931636793
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.01,2.0,10.437130566625697,,,0.004589083674830429,0.0,,47484.08208717259,0.0,0.11944935870816532,0.11944935870816532,0.15699333150701572
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.0001,8.75296939846427,-0.15518674748846162,-0.0008073248204868835,,,41.522068882837694,,29.7298029774719,0.0,29.7298029774719,0.22328040728594967
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.0005,8.75336939846427,-0.15520902043198426,-0.001805359976227524,,,41.50566041968636,,29.718054517200567,0.0,29.718054517200567,0.22323484818660702
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.001,8.75386939846427,-0.15523689507960503,-0.002553388714136928,,,41.48514601127441,,29.70336619995878,0.0,29.70336619995878,0.22317782576268452
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.005,8.75786939846427,-0.15545985812838148,-0.0057135606579646215,,,41.32161010575503,,29.586274485079283,0.0,29.586274485079283,0.22272319549200523
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.01,8.76286939846427,-0.15573851996453802,-0.008087284243880126,,,41.118605736061156,,29.4409233482756,0.0,29.4409233482756,0.22215869148536213
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.02,8.77286939846427,-0.15629571797388353,-0.011457201711015729,,,40.71724414498786,,29.15354843304665,0.0,29.15354843304665,0.2210421130520298
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.05,8.80286939846427,-0.1579663190226972,-0.018210594491654103,,,39.549165305809204,,28.317203937570692,0.0,28.317203937570692,0.21778885144070168
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.1,8.85286939846427,-0.16074736621696872,-0.02597817741376221,,,37.715096577427154,,27.00401065484203,0.0,27.00401065484203,0.2126698849989434
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.2,8.95286939846427,-0.16629725713663168,-0.03737476966197962,,,34.42145147737889,,24.645760631741027,0.0,24.645760631741027,0.20344668998283183
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,0.5,9.25286939846427,-0.18285149673626844,-0.062126836770352294,,,26.81366726633702,,19.198586832969152,0.0,19.198586832969152,0.1820701283350444
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,1.0,9.75286939846427,-0.21013469647489935,-0.09509041308018251,,,18.797424496065073,,13.458956689484811,0.0,13.458956689484811,0.16015221699120935
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,s,full_process,-0.003,2.0,10.75286939846427,-0.26357328812961867,-0.15549313848339924,,,10.678171262222458,,7.645571049972201,0.0,7.645571049972201,0.1461876727965795
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.0001,8.75296939846427,,,0.003704778556064048,0.0,,72857.7057741927,0.0,0.21123554709265882,0.21123554709265882,0.22328040728594967
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.0005,8.75336939846427,,,0.003704932629409322,0.0,,72851.6461784213,0.0,0.21121797857311356,0.21121797857311356,0.22323484818660702
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.001,8.75386939846427,,,0.0037051252342697122,0.0,,72844.07222852767,0.0,0.21119601950327418,0.21119601950327418,0.22317782576268452
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.005,8.75786939846427,,,0.003706666592359079,0.0,,72783.50273703331,0.0,0.2110204110410395,0.2110204110410395,0.22272319549200523
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.01,8.76286939846427,,,0.003708594584375027,0.0,,72707.84629454957,0.0,0.21080106114730762,0.21080106114730762,0.22215869148536213
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.02,8.77286939846427,,,0.0037124548762028147,0.0,,72556.718488828,0.0,0.2103628979580705,0.2103628979580705,0.2210421130520298
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.05,8.80286939846427,,,0.003724070125083173,0.0,,72104.82041055713,0.0,0.20905271481711998,0.20905271481711998,0.21778885144070168
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.1,8.85286939846427,,,0.003743542890236894,0.0,,71356.63695045168,0.0,0.20688351471890545,0.20688351471890545,0.2126698849989434
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.2,8.95286939846427,,,0.00378291191410069,0.0,,69879.13854513227,0.0,0.20259981980071187,0.20259981980071187,0.20344668998283183
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,0.5,9.25286939846427,,,0.0039043303853532408,0.0,,65600.45909009787,0.0,0.19019469139439774,0.19019469139439774,0.1820701283350444
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,1.0,9.75286939846427,,,0.004117277713005723,0.0,,58990.17399522606,0.0,0.17102956433451857,0.17102956433451857,0.16015221699120935
mode_a_muB900p0_alpha1p0_xim0p01_sbar_review,usbar_to_usbar,t,full_process,-0.003,2.0,10.75286939846427,,,0.0045801123471774586,0.0,,47670.283838136005,0.0,0.13820993098272688,0.13820993098272688,0.1461876727965795
