surface,xi,mu_MeV,T_MeV,rho,layer,status,interpolation_method,source_key_left,source_key_right,source_keys,distance_to_source_MeV,mu_CEP_proxy_MeV,T_CEP_bracket_low_MeV,T_CEP_bracket_high_MeV,boundary_relation,physical_region,error_estimate,source_layer,calculation_sha,v6_manifest_hash
crossover,-0.5,5.526228728536013,180.75871352531334,0.10159867222517263,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=0,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=0|xi=-0.5;mu_MeV=22.1049149141,5.526228728536013,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,11.052457457072027,180.66004639409016,0.20319734445034526,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=0,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=0|xi=-0.5;mu_MeV=22.1049149141,11.052457457072027,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,16.578686185608042,180.56137926286698,0.3047960166755179,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=0,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=0|xi=-0.5;mu_MeV=22.1049149141,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,27.631143642680065,180.171509184788,0.504755680005882,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=22.1049149141|xi=-0.5;mu_MeV=44.2098298283,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,33.157372371216084,179.88030623793216,0.6031166711110736,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=22.1049149141|xi=-0.5;mu_MeV=44.2098298283,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,38.683601099752096,179.58910329107636,0.7014776622162652,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=22.1049149141,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=22.1049149141|xi=-0.5;mu_MeV=44.2098298283,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,49.73605855682412,178.80731395348909,0.8915344650925614,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=44.2098298283|xi=-0.5;mu_MeV=66.3147447424,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,55.26228728536014,178.3167275627576,0.9832302768636663,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=44.2098298283|xi=-0.5;mu_MeV=66.3147447424,11.05245745707203,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,60.78851601389616,177.82614117202613,1.0749260886347711,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=44.2098298283,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=44.2098298283|xi=-0.5;mu_MeV=66.3147447424,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,71.84097347096818,176.64375210309788,1.2484027411659389,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=66.3147447424|xi=-0.5;mu_MeV=88.4196596566,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,77.36720219950419,175.95194942490113,1.3301835819260017,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=66.3147447424|xi=-0.5;mu_MeV=88.4196596566,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,82.8934309280402,175.26014674670438,1.4119644226860646,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=66.3147447424,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=66.3147447424|xi=-0.5;mu_MeV=88.4196596566,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,93.94588838511223,173.67532510284553,1.5629647402552984,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=88.4196596566|xi=-0.5;mu_MeV=110.524574571,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,99.47211711364824,172.7823061371835,1.6321842170644694,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=88.4196596566|xi=-0.5;mu_MeV=110.524574571,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,104.99834584218426,171.88928717152143,1.7014036938736403,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=88.4196596566,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=88.4196596566|xi=-0.5;mu_MeV=110.524574571,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,116.05080329925629,169.89815092771306,1.8248474473608836,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=110.524574571|xi=-0.5;mu_MeV=132.629489485,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,121.57703202779231,168.80003364956676,1.879071724038956,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=110.524574571|xi=-0.5;mu_MeV=132.629489485,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,127.10326075632832,167.70191637142048,1.9332960007170286,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=110.524574571,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=110.524574571|xi=-0.5;mu_MeV=132.629489485,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,138.15571821340035,165.2957850558299,2.0248934492406265,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=132.629489485|xi=-0.5;mu_MeV=154.734404399,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,143.68194694193636,163.98777101838562,2.0622666210861516,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=132.629489485|xi=-0.5;mu_MeV=154.734404399,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,149.20817567047237,162.67975698094136,2.0996397929316766,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=132.629489485,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=132.629489485|xi=-0.5;mu_MeV=154.734404399,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,160.2606331275444,159.84790094030663,2.1572657049649333,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=154.734404399|xi=-0.5;mu_MeV=176.839319313,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,165.7868618560804,158.32405893711618,2.1775184451526646,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=154.734404399|xi=-0.5;mu_MeV=176.839319313,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,171.31309058461642,156.80021693392573,2.197771185340396,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=154.734404399,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=154.734404399|xi=-0.5;mu_MeV=176.839319313,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,182.36554804168844,153.51751117454364,2.2245937257418644,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=176.839319313|xi=-0.5;mu_MeV=198.944234227,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,187.89177677022445,151.758647418352,2.2311635259556017,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=176.839319313|xi=-0.5;mu_MeV=198.944234227,11.052457457072023,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,193.4180054987605,149.99978366216035,2.2377333261693395,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=176.839319313,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=176.839319313|xi=-0.5;mu_MeV=198.944234227,5.526228728536012,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,199.36855889771354,148.09479318152947,2.2460719480988725,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=198.944234227|xi=-0.5;mu_MeV=200.641532909,0.42432467041703603,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,199.7928835681306,147.9486664570902,2.247840769814668,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=198.944234227|xi=-0.5;mu_MeV=200.641532909,0.8486493408340721,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,200.21720823854764,147.80253973265096,2.2496095915304637,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=198.944234227,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=198.944234227|xi=-0.5;mu_MeV=200.641532909,0.42432467041703603,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,200.8536952441732,147.58160425224,2.2408722955010676,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=201.49018225,xi=-0.5;mu_MeV=200.641532909|xi=-0.5;mu_MeV=201.49018225,0.21216233520851802,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,201.0658575793817,147.5067954962683,2.230366177755876,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=201.49018225,xi=-0.5;mu_MeV=200.641532909|xi=-0.5;mu_MeV=201.49018225,0.42432467041703603,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.5,201.27801991459023,147.43198674029657,2.2198600600106837,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.5;mu_MeV=200.641532909,xi=-0.5;mu_MeV=201.49018225,xi=-0.5;mu_MeV=200.641532909|xi=-0.5;mu_MeV=201.49018225,0.21216233520851802,202.33883159063282,147.0625,147.125,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,5.5414540217698365,181.3884038032073,0.10182477213225141,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=0,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=0|xi=-0.4875;mu_MeV=22.1658160871,5.5414540217698365,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,11.082908043539673,181.2927022752082,0.20364954426450282,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=0,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=0|xi=-0.4875;mu_MeV=22.1658160871,11.082908043539673,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,16.62436206530951,181.1970007472091,0.30547431639675426,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=0,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=0|xi=-0.4875;mu_MeV=22.1658160871,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,27.707270108849183,180.8071306691301,0.5057919601577514,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=22.1658160871|xi=-0.4875;mu_MeV=44.3316321742,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,33.24872413061902,180.5129621190502,0.6042848317864972,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=22.1658160871|xi=-0.4875;mu_MeV=44.3316321742,11.082908043539671,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,38.790178152388854,180.21879356897028,0.7027777034152429,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=22.1658160871,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=22.1658160871|xi=-0.4875;mu_MeV=44.3316321742,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,49.87308619592853,179.43312220636406,0.8931968520146799,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=44.3316321742|xi=-0.4875;mu_MeV=66.4974482612,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,55.41454021769836,178.94161939383778,0.985123128985371,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=44.3316321742|xi=-0.4875;mu_MeV=66.4974482612,11.082908043539668,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,60.9559942394682,178.4501165813115,1.0770494059560622,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=44.3316321742,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=44.3316321742|xi=-0.4875;mu_MeV=66.4974482612,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,72.03890228300787,177.2658946687936,1.2510964137656837,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=88.6632643483,xi=-0.4875;mu_MeV=66.4974482612|xi=-0.4875;mu_MeV=88.6632643483,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,77.58035630477771,176.57317556880201,1.333217144604614,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=88.6632643483,xi=-0.4875;mu_MeV=66.4974482612|xi=-0.4875;mu_MeV=88.6632643483,11.082908043539675,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,83.12181032654755,175.88045646881045,1.4153378754435444,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=66.4974482612,xi=-0.4875;mu_MeV=88.6632643483,xi=-0.4875;mu_MeV=66.4974482612|xi=-0.4875;mu_MeV=88.6632643483,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,94.20471837008722,174.28991995634303,1.5666820688073386,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=88.6632643483,xi=-0.4875;mu_MeV=110.829080435,xi=-0.4875;mu_MeV=88.6632643483|xi=-0.4875;mu_MeV=110.829080435,5.541454021769837,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
crossover,-0.4875,99.74617239185704,173.39210254386722,1.6359055313322024,interpolated_noncertified,derived_internal_mu,piecewise_linear_same_xi,xi=-0.4875;mu_MeV=88.6632643483,xi=-0.4875;mu_MeV=110.829080435,xi=-0.4875;mu_MeV=88.6632643483|xi=-0.4875;mu_MeV=110.829080435,11.08290804353966,205.4752329298986,146.6875,146.75,inside_CEP_boundary,crossover_native_interval,not_estimated_linear_interpolation,v6_native_support,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,8f19f73f7654663504dfa27a9a7e338df13e090bfc7501b8c201742defe4cb0b
